21435,活路,かつろ,katsuro
21436,糧,かて,kate
21441,仮定,かてい,katei
21442,加点,かてん,katen
21443,家電,かでん,kaden
21444,過渡,かと,kato
21445,角,かど,kado
21446,門口,かどぐち,kadoguchi
21451,門出,かどで,kadode
21452,門松,かどまつ,kadomatsu
21453,仮名,かな,kana
21454,金網,かなあみ,kanaami
21455,家内,かない,kanai
21456,金型,かながた,kanagata
21461,金具,かなぐ,kanagu
21462,金繰り,かなぐり,kanaguri
21463,彼方,かなた,kanata
21464,要,かなめ,kaname
21465,金物,かなもの,kanamono
21466,蟹,かに,kani
21511,果肉,かにく,kaniku
21512,金,かね,kane
21513,兼ね合い,かねあい,kaneai
21514,金貸し,かねかし,kanekashi
21515,加熱,かねつ,kanetsu
21516,金偏,かねへん,kanehen
21521,金目,かねめ,kaneme
21522,金持ち,かねもち,kanemochi
21523,可燃,かねん,kanen
21524,河畔,かはん,kahan
21525,下半身,かはんしん,kahanshin
21526,河馬,かば,kaba
21531,蒲焼き,かばやき,kabayaki
21532,鞄,かばん,kaban
21533,可否,かひ,kahi
21534,加筆,かひつ,kahitsu
21535,花瓶,かびん,kabin
21536,下腹部,かふくぶ,kafukubu
21541,過不足,かふそく,kafusoku
21542,花粉,かふん,kafun
21543,下部,かぶ,kabu
21544,株価,かぶか,kabuka
21545,歌舞伎,かぶき,kabuki
21546,株券,かぶけん,kabuken
21551,株式,かぶしき,kabushiki
21552,兜,かぶと,kabuto
21553,兜蟹,かぶとがに,kabutogani
21554,株主,かぶぬし,kabunushi
21555,株安,かぶやす,kabuyasu
21556,かぶら,かぶら,kabura
21561,被り物,かぶりもの,kaburimono
21562,株分け,かぶわけ,kabuwake
21563,貨幣,かへい,kahei
21564,壁,かべ,kabe
21565,壁板,かべいた,kabeita
21566,壁掛け,かべかけ,kabekake
21611,壁紙,かべがみ,kabegami
21612,壁土,かべつち,kabetsuchi
21613,花弁,かべん,kaben
21614,窯,かま,kama
21615,鎌鼬,かまいたち,kamaitachi
21616,鎌切り,かまきり,kamakiri
21621,かまくら,かまくら,kamakura
21622,かます,かます,kamasu
21623,竃,かまど,kamado
21624,蒲鉾,かまぼこ,kamaboko
21625,加味,かみ,kami
21626,神風,かみかぜ,kamikaze
21631,髪形,かみがた,kamigata
21632,神々,かみがみ,kamigami
21633,上期,かみき,kamiki
21634,紙切れ,かみきれ,kamikire
21635,神様,かみさま,kamisama
21636,上座,かみざ,kamiza
21641,上下,かみしも,kamishimo
21642,紙漉き,かみすき,kamisuki
21643,紙製,かみせい,kamisei
21644,剃刀,かみそり,kamisori
21645,神棚,かみだな,kamidana
21646,神頼み,かみだのみ,kamidanomi
21651,上手,かみて,kamite
21652,雷,かみなり,kaminari
21653,上の句,かみのく,kaminoku
21654,上半期,かみはんき,kamihanki
21655,紙一重,かみひとえ,kamihitoe
21656,紙袋,かみぶくろ,kamibukuro
21661,神業,かみわざ,kamiwaza
21662,仮眠,かみん,kamin
21663,かめ,かめ,kame
21664,加盟,かめい,kamei
21665,仮面,かめん,kamen
21666,鴨,かも,kamo
22111,鴨居,かもい,kamoi
22112,科目,かもく,kamoku
22113,かもしか,かもしか,kamoshika
22114,貨物,かもつ,kamotsu
22115,家紋,かもん,kamon
22116,蚊帳,かや,kaya
22121,火薬,かやく,kayaku
22122,茅葺き,かやぶき,kayabuki
22123,粥,かゆ,kayu
22124,殻,から,kara
22125,空揚げ,からあげ,karaage
22126,空売り,からうり,karauri
22131,唐傘,からかさ,karakasa
22132,空風,からかぜ,karakaze
22133,唐紙,からかみ,karakami
22134,唐草,からくさ,karakusa
22135,辛口,からくち,karakuchi
22136,からくり,からくり,karakuri
22141,烏,からす,karasu
22142,体,からだ,karada
22143,空梅雨,からつゆ,karatsuyu
22144,空手,からて,karate
22145,空手形,からてがた,karategata
22146,辛煮,からに,karani
22151,唐人,からびと,karabito
22152,空振り,からぶり,karaburi
22153,空回り,からまわり,karamawari
22154,搦め手,からめて,karamete
22155,仮,かり,kari
22156,刈り入れ,かりいれ,kariire
22161,仮初め,かりそめ,karisome
22162,借り賃,かりちん,karichin
22163,借り手,かりて,karite
22164,仮縫い,かりぬい,karinui
22165,借り主,かりぬし,karinushi
22166,借り物,かりもの,karimono
22211,軽石,かるいし,karuishi
22212,軽口,かるくち,karukuchi
22213,かるた,かるた,karuta
22214,軽業,かるわざ,karuwaza
22215,彼,かれ,kare
22216,加齢,かれい,karei
22221,枯れ木,かれき,kareki
22222,彼氏,かれし,kareshi
22223,枯れ葉,かれは,kareha
22224,川,かわ,kawa
22225,川風,かわかぜ,kawakaze
22226,川上,かわかみ,kawakami
22231,皮切り,かわきり,kawakiri
22232,川岸,かわぎし,kawagishi
22233,川下り,かわくだり,kawakudari
22234,革靴,かわぐつ,kawagutsu
22235,川下,かわしも,kawashimo
22236,為替,かわせ,kawase
22241,革製,かわせい,kawasei
22242,川蝉,かわせみ,kawasemi
22243,川底,かわぞこ,kawazoko
22244,川床,かわどこ,kawadoko
22245,川開き,かわびらき,kawabiraki
22246,川縁,かわべり,kawaberi
22251,川面,かわも,kawamo
22252,河原,かわら,kawara
22253,瓦版,かわらばん,kawaraban
22254,瓦葺き,かわらぶき,kawarabuki
22255,瓦屋根,かわらやね,kawarayane
22256,変わり目,かわりめ,kawarime
22261,冠,かん,kan
22262,勘案,かんあん,kanan
22263,棺桶,かんおけ,kanoke
22264,漢音,かんおん,kanon
22265,感化,かんか,kanka
22266,官界,かんかい,kankai
22311,感覚,かんかく,kankaku
22312,管轄,かんかつ,kankatsu
22313,灌漑,かんがい,kangai
22314,官学,かんがく,kangaku
22315,喚起,かんき,kanki
22316,換気扇,かんきせん,kankisen
22321,柑橘,かんきつ,kankitsu
22322,換金,かんきん,kankin
22323,管区,かんく,kanku
22324,官軍,かんぐん,kangun
22325,関係,かんけい,kankei
22326,完結,かんけつ,kanketsu
22331,官憲,かんけん,kanken
22332,歓迎,かんげい,kangei
22333,感激,かんげき,kangeki
22334,換言,かんげん,kangen
22335,歓呼,かんこ,kanko
22336,勧告,かんこく,kankoku
22341,閑古鳥,かんこどり,kankodori
22342,看護,かんご,kango
22343,監獄,かんごく,kangoku
22344,監査,かんさ,kansa
22345,完済,かんさい,kansai
22346,艦載機,かんさいき,kansaiki
22351,監察,かんさつ,kansatsu
22352,換算,かんさん,kansan
22353,管財,かんざい,kanzai
22354,簪,かんざし,kanzashi
22355,環視,かんし,kanshi
22356,鑑識,かんしき,kanshiki
22361,寒心,かんしん,kanshin
22362,冠水,かんすい,kansui
22363,完成,かんせい,kansei
22364,間接,かんせつ,kansetsu
22365,感染,かんせん,kansen
22366,関税,かんぜい,kanzei
22411,観測,かんそく,kansoku
22412,寒村,かんそん,kanson
22413,歓待,かんたい,kantai
22414,干拓,かんたく,kantaku
22415,感嘆,かんたん,kantan
22416,歓談,かんだん,kandan
22421,完治,かんち,kanchi
22422,勘違い,かんちがい,kanchigai
22423,鑑定,かんてい,kantei
22424,貫徹,かんてつ,kantetsu
22425,寒天,かんてん,kanten
22426,感電,かんでん,kanden
22431,乾電池,かんでんち,kandenchi
22432,感得,かんとく,kantoku
22433,感度,かんど,kando
22434,鉋,かんな,kanna
22435,艱難,かんなん,kannan
22436,堪忍,かんにん,kannin
22441,閂,かんぬき,kannuki
22442,神主,かんぬし,kannushi
22443,観念,かんねん,kannen
22444,観音,かんのん,kannon
22445,感銘,かんめい,kammei
22446,肝油,かんゆ,kanyu
22451,関与,かんよ,kanyo
22452,陥落,かんらく,kanraku
22453,観覧,かんらん,kanran
22454,監理,かんり,kanri
22455,管理人,かんりにん,kanrinin
22456,感涙,かんるい,kanrui
22461,慣例,かんれい,kanrei
22462,還暦,かんれき,kanreki
22463,関連,かんれん,kanren
22464,寒露,かんろ,kanro
22465,貫禄,かんろく,kanroku
22466,緩和,かんわ,kanwa
22511,外,がい,gai
22512,害悪,がいあく,gaiaku
22513,外圧,がいあつ,gaiatsu
22514,外苑,がいえん,gaien
22515,凱歌,がいか,gaika
22516,外海,がいかい,gaikai
22521,外角,がいかく,gaikaku
22522,概観,がいかん,gaikan
22523,外気,がいき,gaiki
22524,外形,がいけい,gaikei
22525,外見,がいけん,gaiken
22526,外国,がいこく,gaikoku
22531,骸骨,がいこつ,gaikotsu
22532,外債,がいさい,gaisai
22533,概算,がいさん,gaisan
22534,外使,がいし,gaishi
22535,外信,がいしん,gaishin
22536,外政,がいせい,gaisei
22541,凱旋,がいせん,gaisen
22542,蓋然,がいぜん,gaizen
22543,外為,がいため,gaitame
22544,慨嘆,がいたん,gaitan
22545,外地,がいち,gaichi
22546,外敵,がいてき,gaiteki
22551,外伝,がいでん,gaiden
22552,害毒,がいどく,gaidoku
22553,概念,がいねん,gainen
22554,外泊,がいはく,gaihaku
22555,外部,がいぶ,gaibu
22556,外聞,がいぶん,gaibun
22561,外壁,がいへき,gaiheki
22562,外米,がいまい,gaimai
22563,外務,がいむ,gaimu
22564,外面,がいめん,gaimen
22565,外野,がいや,gaiya
22566,外来,がいらい,gairai
22611,街路,がいろ,gairo
22612,概論,がいろん,gairon
22613,画家,がか,gaka
22614,雅楽,ががく,gagaku
22615,餓鬼,がき,gaki
22616,学,がく,gaku
22621,学位,がくい,gakui
22622,学院,がくいん,gakuin
22623,学園,がくえん,gakuen
22624,学芸,がくげい,gakugei
22625,学際,がくさい,gakusai
22626,学士,がくし,gakushi
22631,学識,がくしき,gakushiki
22632,学生,がくせい,gakusei
22633,学籍,がくせき,gakuseki
22634,学説,がくせつ,gakusetsu
22635,学卒,がくそつ,gakusotsu
22636,楽隊,がくたい,gakutai
22641,楽団,がくだん,gakudan
22642,学徒,がくと,gakuto
22643,学年,がくねん,gakunen
22644,学費,がくひ,gakuhi
22645,楽譜,がくふ,gakufu
22646,学部,がくぶ,gakubu
22651,額縁,がくぶち,gakubuchi
22652,学名,がくめい,gakumei
22653,額面,がくめん,gakumen
22654,学問,がくもん,gakumon
22655,楽屋,がくや,gakuya
22656,学理,がくり,gakuri
22661,学齢,がくれい,gakurei
22662,学歴,がくれき,gakureki
22663,崖,がけ,gake
22664,画材,がざい,gazai
22665,画素,がそ,gaso
22666,画題,がだい,gadai
23111,画壇,がだん,gadan
23112,合点,がてん,gaten
23113,画伯,がはく,gahaku
23114,蒲,がま,gama
23115,蝦蟇口,がまぐち,gamaguchi
23116,我慢,がまん,gaman
23121,画面,がめん,gamen
23122,柄,がら,gara
23123,がら空き,がらあき,garaaki
23124,がらくた,がらくた,garakuta
23125,硝子,がらす,garasu
23126,伽藍,がらん,garan
23131,瓦礫,がれき,gareki
23132,側,がわ,gawa
23133,岩,がん,gan
23134,眼下,がんか,ganka
23135,元金,がんきん,gankin
23136,雁木,がんぎ,gangi
23141,岩窟,がんくつ,gankutsu
23142,玩具,がんぐ,gangu
23143,贋作,がんさく,gansaku
23144,岩石,がんせき,ganseki
23145,眼前,がんぜん,ganzen
23146,元祖,がんそ,ganso
23151,眼帯,がんたい,gantai
23152,元旦,がんたん,gantan
23153,雁垂れ,がんだれ,gandare
23154,含蓄,がんちく,ganchiku
23155,元年,がんねん,gannen
23156,顔面,がんめん,gammen
23161,丸薬,がんやく,ganyaku
23162,元利,がんり,ganri
23163,眼力,がんりき,ganriki
23164,気合い,きあい,kiai
23165,気圧,きあつ,kiatsu
23166,起案,きあん,kian
23211,生糸,きいと,kiito
23212,黄色,きいろ,kiiro
23213,起因,きいん,kiin
23214,機運,きうん,kiun
23215,帰依,きえ,kie
23216,気炎,きえん,kien
23221,記憶,きおく,kioku
23222,気後れ,きおくれ,kiokure
23223,気落ち,きおち,kiochi
23224,気温,きおん,kion
23225,帰化,きか,kika
23226,器械,きかい,kikai
23231,企画,きかく,kikaku
23232,帰還,きかん,kikan
23233,気管支,きかんし,kikanshi
23234,飢餓,きが,kiga
23235,危害,きがい,kigai
23236,器楽,きがく,kigaku
23241,来掛け,きがけ,kigake
23242,気兼ね,きがね,kigane
23243,気構え,きがまえ,kigamae
23244,祈願,きがん,kigan
23245,危機,きき,kiki
23246,利き腕,ききうで,kikiude
23251,効き目,ききめ,kikime
23252,聞き役,ききやく,kikiyaku
23253,基金,ききん,kikin
23254,貴金属,ききんぞく,kikinzoku
23255,木々,きぎ,kigi
23256,木切れ,きぎれ,kigire
23261,菊,きく,kiku
23262,気配り,きくばり,kikubari
23263,危惧,きぐ,kigu
23264,気位,きぐらい,kigurai
23265,帰結,きけつ,kiketsu
23266,棄権,きけん,kiken
23311,喜劇,きげき,kigeki
23312,期限,きげん,kigen
23313,帰国,きこく,kikoku
23314,気骨,きこつ,kikotsu
23315,きこり,きこり,kikori
23316,既婚,きこん,kikon
23321,季語,きご,kigo
23322,着心地,きごこち,kigokochi
23323,気心,きごころ,kigokoro
23324,記載,きさい,kisai
23325,后,きさき,kisaki
23326,如月,きさらぎ,kisaragi
23331,器材,きざい,kizai
23332,岸,きし,kishi
23333,気質,きしつ,kishitsu
23334,岸辺,きしべ,kishibe
23335,寄進,きしん,kishin
23336,鱚,きす,kisu
23341,寄生,きせい,kisei
23342,奇跡,きせき,kiseki
23343,季節,きせつ,kisetsu
23344,棋戦,きせん,kisen
23345,気絶,きぜつ,kizetsu
23346,起訴,きそ,kiso
23351,規則,きそく,kisoku
23352,既存,きそん,kison
23353,帰属,きぞく,kizoku
23354,貴族院,きぞくいん,kizokuin
23355,北,きた,kita
23356,期待,きたい,kitai
23361,北風,きたかぜ,kitakaze
23362,寄託,きたく,kitaku
23363,北口,きたぐち,kitaguchi
23364,北国,きたぐに,kitaguni
23365,忌憚,きたん,kitan
23366,季題,きだい,kidai
23411,木太刀,きだち,kidachi
23412,気立て,きだて,kidate
23413,危地,きち,kichi
23414,鬼畜,きちく,kichiku
23415,吉例,きちれい,kichirei
23416,喫煙,きつえん,kitsuen
23421,吃音,きつおん,kitsuon
23422,着付,きつけ,kitsuke
23423,啄木鳥,きつつき,kitsutsuki
23424,狐,きつね,kitsune
23425,詰問,きつもん,kitsumon
23426,規定,きてい,kitei
23431,汽笛,きてき,kiteki
23432,基点,きてん,kiten
23433,企図,きと,kito
23434,危篤,きとく,kitoku
23435,喜怒,きど,kido
23436,着流し,きながし,kinagashi
23441,黄な粉,きなこ,kinako
23442,帰任,きにん,kinin
23443,絹,きぬ,kinu
23444,絹糸,きぬいと,kinuito
23445,気抜け,きぬけ,kinuke
23446,砧,きぬた,kinuta
23451,杵,きね,kine
23452,祈念,きねん,kinen
23453,茸,きのこ,kinoko
23454,気のせい,きのせい,kinosei
23455,気乗り,きのり,kinori
23456,気迫,きはく,kihaku
23461,揮発,きはつ,kihatsu
23462,規範,きはん,kihan
23463,機帆船,きはんせん,kihansen
23464,木場,きば,kiba
23465,起爆,きばく,kibaku
23466,木箱,きばこ,kibako
23511,気晴らし,きばらし,kibarashi
23512,基盤,きばん,kiban
23513,忌避,きひ,kihi
23514,気品,きひん,kihin
23515,機微,きび,kibi
23516,忌引き,きびき,kibiki
23521,寄付,きふ,kifu
23522,起伏,きふく,kifuku
23523,器物,きぶつ,kibutsu
23524,気分,きぶん,kibun
23525,騎兵,きへい,kihei
23526,木偏,きへん,kihen
23531,奇弁,きべん,kiben
23532,基本,きほん,kihon
23533,規模,きぼ,kibo
23534,木彫り,きぼり,kibori
23535,気前,きまえ,kimae
23536,期末,きまつ,kimatsu
23541,決まり手,きまりて,kimarite
23542,君,きみ,kimi
23543,機密,きみつ,kimitsu
23544,黄緑,きみどり,kimidori
23545,記名,きめい,kimei
23546,決め球,きめだま,kimedama
23551,決め手,きめて,kimete
23552,肝,きも,kimo
23553,肝煎り,きもいり,kimoiri
23554,気持ち,きもち,kimochi
23555,着物,きもの,kimono
23556,気門,きもん,kimon
23561,既約,きやく,kiyaku
23562,気休め,きやすめ,kiyasume
23563,寄与,きよ,kiyo
23564,機雷,きらい,kirai
23565,桐,きり,kiri
23566,霧雨,きりさめ,kirisame
23611,切り売り,きりうり,kiriuri
23612,切り絵,きりえ,kirie
23613,切替,きりかえ,kirikae
23614,切り株,きりかぶ,kirikabu
23615,切り口,きりくち,kirikuchi
23616,規律,きりつ,kiritsu
23621,霧吹き,きりふき,kirifuki
23622,切り札,きりふだ,kirifuda
23623,切り干し,きりぼし,kiriboshi
23624,切り身,きりみ,kirimi
23625,錐揉み,きりもみ,kirimomi
23626,切り盛り,きりもり,kirimori
23631,きりん,きりん,kirin
23632,綺麗事,きれいごと,kireigoto
23633,亀裂,きれつ,kiretsu
23634,切れ端,きれはし,kirehashi
23635,切れ目,きれめ,kireme
23636,切れ者,きれもの,kiremono
23641,岐路,きろ,kiro
23642,記録,きろく,kiroku
23643,木枠,きわく,kiwaku
23644,極み,きわみ,kiwami
23645,斤,きん,kin
23646,金色,きんいろ,kiniro
23651,金貨,きんか,kinka
23652,近海,きんかい,kinkai
23653,近刊,きんかん,kinkan
23654,金額,きんがく,kingaku
23655,近眼,きんがん,kingan
23656,金銀,きんぎん,kingin
23661,禁句,きんく,kinku
23662,近景,きんけい,kinkei
23663,近県,きんけん,kinken
23664,金言,きんげん,kingen
23665,禁固,きんこ,kinko
23666,筋骨,きんこつ,kinkotsu
24111,金策,きんさく,kinsaku
24112,禁止,きんし,kinshi
24113,謹慎,きんしん,kinshin
24114,禁制,きんせい,kinsei
24115,近接,きんせつ,kinsetsu
24116,琴線,きんせん,kinsen
24121,筋線維,きんせんい,kinseni
24122,勤続,きんぞく,kinzoku
24123,近代,きんだい,kindai
24124,金高,きんだか,kindaka
24125,禁断,きんだん,kindan
24126,金的,きんてき,kinteki
24131,筋肉,きんにく,kinniku
24132,近年,きんねん,kinnen
24133,禁輸,きんゆ,kinyu
24134,禁欲,きんよく,kinyoku
24135,近来,きんらい,kinrai
24136,金蘭,きんらん,kinran
24141,金利,きんり,kinri
24142,近隣,きんりん,kinrin
24143,菌類,きんるい,kinrui
24144,禁令,きんれい,kinrei
24145,議案,ぎあん,gian
24146,議員,ぎいん,giin
24151,義援,ぎえん,gien
24152,擬音,ぎおん,gion
24153,議会,ぎかい,gikai
24154,技官,ぎかん,gikan
24155,疑義,ぎぎ,gigi
24156,偽計,ぎけい,gikei
24161,議決,ぎけつ,giketsu
24162,技芸,ぎげい,gigei
24163,疑獄,ぎごく,gigoku
24164,技師,ぎし,gishi
24165,儀式,ぎしき,gishiki
24166,疑心,ぎしん,gishin
24211,犠牲,ぎせい,gisei
24212,擬声語,ぎせいご,giseigo
24213,議席,ぎせき,giseki
24214,偽善,ぎぜん,gizen
24215,義足,ぎそく,gisoku
24216,擬態,ぎたい,gitai
24221,犠打,ぎだ,gida
24222,議題,ぎだい,gidai
24223,義弟,ぎてい,gitei
24224,儀典,ぎてん,giten
24225,疑念,ぎねん,ginen
24226,犠飛,ぎひ,gihi
24231,義父,ぎふ,gifu
24232,義母,ぎぼ,gibo
24233,義妹,ぎまい,gimai
24234,欺瞞,ぎまん,giman
24235,義務,ぎむ,gimu
24236,偽名,ぎめい,gimei
24241,疑問,ぎもん,gimon
24242,義理,ぎり,giri
24243,儀礼,ぎれい,girei
24244,議論,ぎろん,giron
24245,疑惑,ぎわく,giwaku
24246,銀,ぎん,gin
24251,銀色,ぎんいろ,giniro
24252,銀貨,ぎんか,ginka
24253,銀河,ぎんが,ginga
24254,銀世界,ぎんせかい,ginsekai
24255,銀杏,ぎんなん,ginnan
24256,杭,くい,kui
24261,区域,くいき,kuiki
24262,食い気,くいけ,kuike
24263,食い物,くいもの,kuimono
24264,苦海,くかい,kukai
24265,区画,くかく,kukaku
24266,区間,くかん,kukan
24311,苦学,くがく,kugaku
24312,茎,くき,kuki
24313,釘,くぎ,kugi
24314,九々,くく,kuku
24315,潜り戸,くぐりど,kugurido
24316,矩形,くけい,kukei
24321,公家,くげ,kuge
24322,苦言,くげん,kugen
24323,草,くさ,kusa
24324,草刈り,くさかり,kusakari
24325,草木,くさき,kusaki
24326,草地,くさち,kusachi
24331,草取り,くさとり,kusatori
24332,草原,くさはら,kusahara
24333,草花,くさばな,kusabana
24334,楔,くさび,kusabi
24335,草笛,くさぶえ,kusabue
24336,草葺き,くさぶき,kusabuki
24341,草枕,くさまくら,kusamakura
24342,草叢,くさむら,kusamura
24343,草餅,くさもち,kusamochi
24344,鎖,くさり,kusari
24345,腐れ縁,くされえん,kusareen
24346,草分け,くさわけ,kusawake
24351,駆使,くし,kushi
24352,苦心,くしん,kushin
24353,くす玉,くすだま,kusudama
24354,薬,くすり,kusuri
24355,薬屋,くすりや,kusuriya
24356,薬指,くすりゆび,kusuriyubi
24361,癖,くせ,kuse
24362,苦節,くせつ,kusetsu
24363,曲者,くせもの,kusemono
24364,苦戦,くせん,kusen
24365,糞,くそ,kuso
24366,管,くだ,kuda
24411,果物,くだもの,kudamono
24412,下り坂,くだりざか,kudarizaka
24413,下り線,くだりせん,kudarisen
24414,口,くち,kuchi
24415,口開け,くちあけ,kuchiake
24416,口裏,くちうら,kuchiura
24421,口絵,くちえ,kuchie
24422,口金,くちがね,kuchigane
24423,口利き,くちきき,kuchikiki
24424,駆逐,くちく,kuchiku
24425,口癖,くちぐせ,kuchiguse
24426,口々,くちぐち,kuchiguchi
24431,口答え,くちごたえ,kuchigotae
24432,口先,くちさき,kuchisaki
24433,口添え,くちぞえ,kuchizoe
24434,口出し,くちだし,kuchidashi
24435,口止め,くちどめ,kuchidome
24436,口無し,くちなし,kuchinashi
24441,くちばし,くちばし,kuchibashi
24442,口火,くちび,kuchibi
24443,唇,くちびる,kuchibiru
24444,口笛,くちぶえ,kuchibue
24445,口振り,くちぶり,kuchiburi
24446,口偏,くちへん,kuchihen
24451,口紅,くちべに,kuchibeni
24452,口真似,くちまね,kuchimane
24453,口元,くちもと,kuchimoto
24454,靴,くつ,kutsu
24455,靴下,くつした,kutsushita
24456,轡,くつわ,kutsuwa
24461,句点,くてん,kuten
24462,功徳,くどく,kudoku
24463,宮内,くない,kunai
24464,苦難,くなん,kunan
24465,国,くに,kuni
24466,国構え,くにがまえ,kunigamae
24511,国柄,くにがら,kunigara
24512,狗肉,くにく,kuniku
24513,国々,くにぐに,kuniguni
24514,国境,くにざかい,kunizakai
24515,国元,くにもと,kunimoto
24516,橡,くぬぎ,kunugi
24521,苦杯,くはい,kuhai
24522,首,くび,kubi
24523,軛,くびき,kubiki
24524,首切り,くびきり,kubikiri
24525,首吊り,くびつり,kubitsuri
24526,首輪,くびわ,kubiwa
24531,区部,くぶ,kubu
24532,区分,くぶん,kubun
24533,区別,くべつ,kubetsu
24534,凹地,くぼち,kubochi
24535,熊,くま,kuma
24536,隈笹,くまざさ,kumazasa
24541,熊手,くまで,kumade
24542,隈取り,くまどり,kumadori
24543,熊蜂,くまばち,kumabachi
24544,組,くみ,kumi
24545,組合,くみあい,kumiai
24546,組員,くみいん,kumiin
24551,組み手,くみて,kumite
24552,区民,くみん,kumin
24553,工面,くめん,kumen
24554,蜘蛛,くも,kumo
24555,雲隠れ,くもがくれ,kumogakure
24556,供物,くもつ,kumotsu
24561,雲間,くもま,kumoma
24562,蜘蛛膜,くもまく,kumomaku
24563,雲行き,くもゆき,kumoyuki
24564,曇,くもり,kumori
24565,曇り空,くもりぞら,kumorizora
24566,苦悶,くもん,kumon
24611,蔵,くら,kura
24612,位,くらい,kurai
24613,位取り,くらいどり,kuraidori
24614,鞍替え,くらがえ,kuragae
24615,暗がり,くらがり,kuragari
24616,苦楽,くらく,kuraku
24621,くらげ,くらげ,kurage
24622,比べ物,くらべもの,kurabemono
24623,蔵元,くらもと,kuramoto
24624,暗闇,くらやみ,kurayami
24625,庫裏,くり,kuri
24626,栗毛,くりげ,kurige
24631,繰り言,くりごと,kurigoto
24632,区立,くりつ,kuritsu
24633,来る年,くるとし,kurutoshi
24634,踝,くるぶし,kurubushi
24635,車,くるま,kuruma
24636,車座,くるまざ,kurumaza
24641,車代,くるまだい,kurumadai
24642,車偏,くるまへん,kurumahen
24643,胡桃,くるみ,kurumi
24644,暮れ方,くれがた,kuregata
24645,紅,くれない,kurenai
24646,黒,くろ,kuro
24651,くろがね,くろがね,kurogane
24652,黒焦げ,くろこげ,kurokoge
24653,黒潮,くろしお,kuroshio
24654,黒白,くろしろ,kuroshiro
24655,黒土,くろつち,kurotsuchi
24656,黒船,くろふね,kurofune
24661,黒縁,くろぶち,kurobuchi
24662,黒星,くろぼし,kuroboshi
24663,黒幕,くろまく,kuromaku
24664,黒松,くろまつ,kuromatsu
24665,黒豆,くろまめ,kuromame
24666,黒山,くろやま,kuroyama
25111,桑,くわ,kuwa
25112,鍬形,くわがた,kuwagata
25113,区分け,くわけ,kuwake
25114,区割り,くわり,kuwari
25115,訓告,くんこく,kunkoku
25116,君子,くんし,kunshi
25121,燻製,くんせい,kunsei
25122,訓読,くんどく,kundoku
25123,訓読み,くんよみ,kunyomi
25124,君臨,くんりん,kunrin
25125,訓令,くんれい,kunrei
25126,訓練,くんれん,kunren
25131,訓話,くんわ,kunwa
25132,具合,ぐあい,guai
25133,具現,ぐげん,gugen
25134,愚策,ぐさく,gusaku
25135,具申,ぐしん,gushin
25136,具体,ぐたい,gutai
25141,愚痴,ぐち,guchi
25142,具備,ぐび,gubi
25143,胡頽子,ぐみ,gumi
25144,愚民,ぐみん,gumin
25145,愚問,ぐもん,gumon
25146,群,ぐん,gun
25151,軍医,ぐんい,guni
25152,軍歌,ぐんか,gunka
25153,軍拡,ぐんかく,gunkaku
25154,軍艦,ぐんかん,gunkan
25155,軍旗,ぐんき,gunki
25156,軍国,ぐんこく,gunkoku
25161,群生,ぐんせい,gunsei
25162,軍勢,ぐんぜい,gunzei
25163,軍属,ぐんぞく,gunzoku
25164,軍隊,ぐんたい,guntai
25165,軍団,ぐんだん,gundan
25166,軍手,ぐんて,gunte
25211,群読,ぐんどく,gundoku
25212,群落,ぐんらく,gunraku
25213,毛穴,けあな,keana
25214,刑,けい,kei
25215,敬愛,けいあい,keiai
25216,経緯,けいい,keii
25221,経営,けいえい,keiei
25222,敬遠,けいえん,keien
25223,経過,けいか,keika
25224,警戒,けいかい,keikai
25225,計画,けいかく,keikaku
25226,景観,けいかん,keikan
25231,慶賀,けいが,keiga
25232,形骸,けいがい,keigai
25233,刑期,けいき,keiki
25234,経験,けいけん,keiken
25235,軽減,けいげん,keigen
25236,稽古,けいこ,keiko
25241,警告,けいこく,keikoku
25242,稽古事,けいこごと,keikogoto
25243,警護,けいご,keigo
25244,掲載,けいさい,keisai
25245,警察,けいさつ,keisatsu
25246,計算,けいさん,keisan
25251,経済,けいざい,keizai
25252,軽視,けいし,keishi
25253,型式,けいしき,keishiki
25254,軽震,けいしん,keishin
25255,形成,けいせい,keisei
25256,形跡,けいせき,keiseki
25261,経線,けいせん,keisen
25262,計測,けいそく,keisoku
25263,継続,けいぞく,keizoku
25264,携帯,けいたい,keitai
25265,境内,けいだい,keidai
25266,啓蟄,けいちつ,keichitsu
25311,警笛,けいてき,keiteki
25312,毛糸,けいと,keito
25313,経度,けいど,keido
25314,鶏肉,けいにく,keiniku
25315,啓発,けいはつ,keihatsu
25316,競馬,けいば,keiba
25321,刑罰,けいばつ,keibatsu
25322,経費,けいひ,keihi
25323,景品,けいひん,keihin
25324,警備,けいび,keibi
25325,系譜,けいふ,keifu
25326,敬服,けいふく,keifuku
25331,軽侮,けいぶ,keibu
25332,軽蔑,けいべつ,keibetsu
25333,契約,けいやく,keiyaku
25334,経由,けいゆ,keiyu
25335,警邏,けいら,keira
25336,鶏卵,けいらん,keiran
25341,経理,けいり,keiri
25342,競輪,けいりん,keirin
25343,敬礼,けいれい,keirei
25344,経歴,けいれき,keireki
25345,系列,けいれつ,keiretsu
25346,痙攣,けいれん,keiren
25351,毛色,けいろ,keiro
25352,稀有,けう,keu
25353,毛織り,けおり,keori
25354,怪我,けが,kega
